Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776198496,100,,Aggregated,62.700000,0.000000,480,870,1200,1500,2300,3600,4900,7000,9200,9300,9300,1207,0,480.0,956.9112779612874,14.801999990595505,9332.978400023421,70.0
1776198497,100,,Aggregated,65.000000,0.000000,460,830,1200,1400,2300,3600,4900,7000,9300,11000,11000,1308,0,460.0,943.0057821095428,14.801999990595505,10926.476399996318,70.0
1776198498,100,,Aggregated,62.700000,0.000000,460,850,1200,1500,2400,3700,5300,8200,14000,18000,18000,1372,0,460.0,991.5150975212933,14.801999990595505,17999.913799983915,70.0
1776198499,100,,Aggregated,65.300000,0.000000,470,860,1200,1500,2400,3800,6200,9200,18000,19000,19000,1451,0,470.0,1055.6264631284098,14.801999990595505,19079.016300005605,70.0
1776198500,100,,Aggregated,64.800000,0.000000,480,880,1200,1500,2400,3800,6600,11000,19000,20000,20000,1489,0,480.0,1078.4457116181966,14.801999990595505,19913.644699990982,70.0
1776198501,100,,Aggregated,67.000000,0.000000,470,850,1200,1500,2400,3700,6200,11000,19000,20000,20000,1583,0,470.0,1063.2284154767233,13.260699983220547,19913.644699990982,70.0
1776198502,100,,Aggregated,66.300000,0.000000,460,850,1200,1500,2500,3800,6200,9300,19000,20000,20000,1611,0,460.0,1063.0101364368506,13.260699983220547,19913.644699990982,70.0
1776198503,100,,Aggregated,64.700000,0.000000,470,880,1300,1500,2500,3800,6600,11000,19000,20000,20000,1687,0,470.0,1080.8712557794497,11.50009999400936,19913.644699990982,70.0
1776198504,100,,Aggregated,67.100000,0.000000,460,870,1200,1500,2500,3900,7200,13000,19000,20000,20000,1763,0,460.0,1103.2694515598366,11.50009999400936,19913.644699990982,70.0
1776198505,100,,Aggregated,62.800000,0.000000,470,880,1200,1500,2500,3900,7200,13000,19000,20000,20000,1800,0,470.0,1104.1024959999293,11.50009999400936,19913.644699990982,70.0
1776198506,100,,Aggregated,69.600000,0.000000,470,880,1200,1500,2500,4000,7200,13000,19000,20000,20000,1873,0,470.0,1104.639324933126,11.50009999400936,19913.644699990982,70.0
1776198507,100,,Aggregated,66.800000,0.000000,480,880,1200,1500,2600,4000,7200,12000,19000,20000,20000,1923,0,480.0,1105.6188836712254,11.50009999400936,19913.644699990982,70.0
1776198508,100,,Aggregated,65.900000,0.000000,480,880,1200,1500,2500,4000,7500,12000,19000,20000,20000,1983,0,480.0,1110.907181290952,11.50009999400936,19913.644699990982,70.0
1776198509,100,,Aggregated,65.200000,0.000000,490,890,1200,1500,2600,4000,7600,11000,18000,20000,20000,2026,0,480.0,1118.7525311451343,11.50009999400936,19913.644699990982,70.0
1776198510,100,,Aggregated,62.300000,0.000000,490,910,1300,1500,2600,4200,7600,11000,18000,20000,20000,2048,0,490.0,1122.225341162135,11.50009999400936,19913.644699990982,70.0
1776198511,100,,Aggregated,60.000000,0.000000,500,910,1300,1500,2600,4200,8200,14000,22000,23000,23000,2098,0,490.0,1176.6959486178093,11.50009999400936,23086.912700004177,70.0
1776198512,100,,Aggregated,58.000000,0.000000,500,920,1300,1600,2600,4300,8400,14000,23000,23000,23000,2148,0,500.0,1201.1424905028514,11.50009999400936,23352.57289998117,70.0
1776198513,100,,Aggregated,54.100000,0.000000,500,920,1300,1600,2600,4300,8700,14000,23000,23000,23000,2193,0,500.0,1220.7766687187213,11.50009999400936,23352.57289998117,70.0
1776198514,100,,Aggregated,51.400000,0.000000,510,930,1300,1600,2600,4600,9100,15000,23000,23000,23000,2224,0,510.0,1248.2689323741579,11.50009999400936,23352.57289998117,70.0
1776198515,100,,Aggregated,52.400000,0.000000,510,930,1300,1600,2700,4600,9000,15000,23000,23000,23000,2291,0,510.0,1248.7936937581753,11.50009999400936,23352.57289998117,70.0
1776198516,100,,Aggregated,47.300000,0.000000,510,930,1300,1600,2700,4600,9700,15000,23000,25000,25000,2346,0,510.0,1277.9898170502686,11.50009999400936,24920.99650000455,70.0
1776198517,100,,Aggregated,46.600000,0.000000,510,930,1300,1600,2700,4600,9700,15000,23000,25000,25000,2410,0,510.0,1276.0471137344512,11.50009999400936,24920.99650000455,70.0
1776198518,100,,Aggregated,48.400000,0.000000,520,940,1300,1600,2800,4700,9300,15000,23000,25000,25000,2457,0,520.0,1281.572350468056,11.50009999400936,24920.99650000455,70.0
1776198519,100,,Aggregated,45.400000,0.000000,520,940,1300,1600,2800,4600,9300,15000,23000,25000,25000,2499,0,520.0,1276.663061424527,11.50009999400936,24920.99650000455,70.0
1776198520,100,,Aggregated,48.200000,0.000000,520,940,1300,1600,2800,4600,9700,15000,23000,25000,25000,2577,0,520.0,1287.4162536670262,11.50009999400936,24920.99650000455,70.0
1776198521,100,,Aggregated,46.600000,0.000000,510,930,1300,1600,2800,4600,10000,15000,23000,25000,25000,2637,0,510.0,1281.7276543799444,11.243499990087003,24920.99650000455,70.0
1776198522,100,,Aggregated,47.200000,0.000000,510,930,1300,1600,2800,4600,9700,15000,23000,25000,25000,2684,0,510.0,1275.6169155364355,11.243499990087003,24920.99650000455,70.0
1776198523,100,,Aggregated,53.900000,0.000000,510,930,1300,1700,2800,4700,10000,16000,23000,25000,25000,2748,0,510.0,1296.9475618631257,11.243499990087003,24920.99650000455,70.0
1776198524,100,,Aggregated,53.200000,0.000000,510,920,1300,1600,2800,4700,10000,16000,23000,25000,25000,2798,0,510.0,1290.3572095782024,11.243499990087003,24920.99650000455,70.0
1776198525,100,,Aggregated,53.400000,0.000000,500,920,1300,1600,2800,4700,10000,16000,25000,26000,26000,2891,0,500.0,1288.8287551711362,11.243499990087003,26377.51719998778,70.0
1776198526,100,,Aggregated,56.400000,0.000000,500,920,1300,1600,2800,4700,10000,16000,26000,27000,27000,2925,0,500.0,1296.333591042656,11.243499990087003,26711.163999978453,70.0
1776198527,100,,Aggregated,57.400000,0.000000,500,920,1300,1600,2800,4700,10000,16000,26000,27000,27000,2999,0,500.0,1292.372810870248,11.243499990087003,26711.163999978453,70.0
1776198528,100,,Aggregated,59.500000,0.000000,500,920,1300,1600,2800,4700,10000,16000,25000,27000,27000,3075,0,500.0,1288.335117268275,11.243499990087003,26711.163999978453,70.0
1776198529,100,,Aggregated,58.100000,0.000000,500,920,1300,1600,2800,4700,10000,16000,25000,27000,27000,3117,0,500.0,1287.387264035926,11.243499990087003,26711.163999978453,70.0
1776198530,100,,Aggregated,58.100000,0.000000,500,920,1300,1600,2800,4800,11000,16000,27000,30000,30000,3163,0,500.0,1328.576461049645,11.243499990087003,29614.784900011728,70.0
1776198531,100,,Aggregated,61.500000,0.000000,500,920,1300,1600,2900,4900,12000,17000,30000,31000,31000,3228,0,500.0,1373.6107231412527,11.243499990087003,30978.404299996328,70.0
1776198532,100,,Aggregated,61.800000,0.000000,500,930,1300,1700,3000,4900,12000,17000,30000,31000,31000,3270,0,500.0,1383.6660792966472,11.243499990087003,30978.404299996328,70.0
